name,city,income,credit_score,loan_amount,years_employed,points,loan_approved,gender,debt_to_income,income_per_exp,credit_category,loan_to_points,income_bracket,gender_encoded
Rebecca Reynolds,Lewisborough,47927,795,39427,4,50.0,False,Female,0.8226469422246333,9585.4,Excellent,773.0784313725491,40K-70K,0
Natasha Davenport,Grantmouth,112345,696,22116,23,80.0,True,Female,0.1968578930971561,4681.041666666667,Good,273.037037037037,100K-130K,0
Andrew Chavez,New Michaelstad,42735,646,28232,0,25.0,False,Male,0.6606294606294606,42735.0,Fair,1085.8461538461538,40K-70K,1
Shannon Miller,New Abigailville,148410,439,32026,31,55.0,False,Female,0.2157940839566067,4637.8125,Poor,571.8928571428571,130K+,0
Kristen Juarez,New Lisamouth,112242,551,21451,34,55.0,False,Female,0.19111384330286346,3206.9142857142856,Poor,383.05357142857144,100K-130K,0
Elaine Trevino,West Elizabethberg,114717,564,25876,9,50.0,False,Female,0.22556377869016797,11471.7,Poor,507.37254901960785,100K-130K,0
Samuel Zavala,Charlesport,35167,607,27664,1,25.0,False,Male,0.7866465720704069,17583.5,Fair,1064.0,<40K,1
Dustin Lopez,Port Derrickhaven,70492,402,24758,7,35.0,False,Male,0.3512171593939738,8811.5,Poor,687.7222222222222,70K-100K,1
Dennis Cook,East Barbarashire,133364,380,16172,3,45.0,False,Male,0.1212621097147656,33341.0,Poor,351.5652173913044,130K+,1
Ryan Pierce,Port Jennifershire,87779,604,37199,19,55.0,False,Male,0.4237801752127502,4388.95,Fair,664.2678571428571,70K-100K,1
Jamie Galvan,Samanthachester,34373,395,44115,21,25.0,False,Female,1.2834201262618916,1562.409090909091,Poor,1696.7307692307693,<40K,0
Leah Rodriguez,Williamsstad,105965,715,36518,6,70.0,True,Female,0.34462322464964845,15137.857142857143,Good,514.3380281690141,100K-130K,0
Kevin Hoffman,North Matthew,77823,489,43499,36,40.0,False,Male,0.55894786888195,2103.324324324324,Poor,1060.9512195121952,70K-100K,1
Ashley Burnett,Robinsonberg,125991,473,49356,32,50.0,False,Female,0.3917422673048075,3817.909090909091,Poor,967.7647058823529,100K-130K,0
Jason Maldonado,Barbaraborough,47224,804,36885,15,65.0,True,Male,0.7810647128578688,2951.5,Excellent,558.8636363636364,40K-70K,1
Daniel Estrada,Port Allison,41813,652,9926,25,50.0,False,Male,0.2373902853179633,1608.1923076923076,Fair,194.62745098039215,40K-70K,1
Jennifer Lane,Johnville,149226,730,17711,38,80.0,True,Female,0.1186857518126868,3826.3076923076924,Good,218.65432098765433,130K+,0
Dr. Jared Lee III,New Jack,68680,422,44976,15,35.0,False,Male,0.6548631333721607,4292.5,Poor,1249.3333333333333,40K-70K,1
Andrew Bolton,Lake Charlesfurt,72823,436,15295,17,45.0,False,Male,0.21002979827801657,4045.722222222222,Poor,332.5,70K-100K,1
Laura Pearson,Port Heatherchester,127973,409,23371,13,55.0,False,Female,0.182624459846999,9140.92857142857,Poor,417.3392857142857,100K-130K,0
Charles Wong,Port Miguelchester,84460,687,44222,33,65.0,True,Male,0.5235851290551741,2484.1176470588234,Good,670.030303030303,70K-100K,1
Jill Harris,East Paul,53021,492,44637,15,35.0,False,Female,0.8418739744629486,3313.8125,Poor,1239.9166666666667,40K-70K,0
Travis Kim III,Fordton,56318,361,31064,33,35.0,False,Male,0.5515820874320821,1656.4117647058824,Poor,862.8888888888889,40K-70K,1
Jason Keith,West Joshua,47322,736,1902,30,65.0,True,Male,0.0401927222010904,1526.516129032258,Good,28.818181818181817,40K-70K,1
Kendra Willis,Kevinbury,133089,760,14167,17,90.0,True,Female,0.10644756516316149,7393.833333333333,Excellent,155.6813186813187,130K+,0
Tracey Nelson,Walkerberg,100701,317,16363,31,55.0,False,Female,0.16249093852096802,3146.90625,Poor,292.19642857142856,100K-130K,0
William Arnold,North Joseph,144879,679,35211,16,80.0,True,Male,0.24303729318948916,8522.29411764706,Good,434.7037037037037,130K+,1
Denise Barrett,Julietown,77953,364,38169,6,35.0,False,Female,0.4896411940528267,11136.142857142857,Poor,1060.25,70K-100K,0
Douglas Pacheco,Lake Tyler,99579,841,1220,9,90.0,True,Male,0.012251579148213981,9957.9,Excellent,13.406593406593407,70K-100K,1
Erin Norris,Bradleytown,95771,792,13675,11,85.0,True,Female,0.14278852679830012,7980.916666666667,Excellent,159.01162790697674,70K-100K,0
Eric Duran,Heatherview,149732,504,42212,25,50.0,False,Male,0.2819170250848182,5758.923076923077,Poor,827.6862745098039,130K+,1
Toni Cunningham,Codyfort,65720,500,17048,20,40.0,False,Male,0.259403530127815,3129.5238095238096,Poor,415.8048780487805,40K-70K,1
George Ruiz,New Mathew,138851,533,29234,35,55.0,False,Male,0.2105422359219595,3856.972222222222,Poor,522.0357142857143,130K+,1
Billy Cunningham,East Robert,51567,344,14432,29,40.0,False,Male,0.2798689084104175,1718.9,Poor,352.0,40K-70K,1
Zachary Jones,Higginsbury,63681,519,15317,23,45.0,False,Male,0.24052700177446962,2653.375,Poor,332.9782608695652,40K-70K,1
David Hull,Martinezview,149806,760,14702,5,90.0,True,Male,0.09814026140475014,24967.666666666668,Excellent,161.56043956043956,130K+,1
David Wilson,Kylieside,138093,546,3894,30,60.0,True,Male,0.028198388042840694,4454.612903225807,Poor,63.83606557377049,130K+,1
Kimberly Sandoval,Port Tracyborough,93156,721,22675,6,70.0,True,Female,0.24340890549186311,13308.0,Good,319.36619718309856,70K-100K,0
Kevin Buckley,Aaronstad,135708,665,30645,35,70.0,True,Male,0.22581572199133434,3769.6666666666665,Fair,431.61971830985914,130K+,1
Alyssa Davis,Lake Joshuaburgh,68684,460,16349,2,35.0,False,Female,0.23803214722497235,22894.666666666668,Poor,454.1388888888889,40K-70K,0
Christina Clark,West Steven,127853,760,15786,39,90.0,True,Female,0.12346992248910858,3196.325,Excellent,173.47252747252747,100K-130K,0
Bruce Barr,West Courtney,144084,606,46007,27,65.0,True,Male,0.3193067932594875,5145.857142857143,Fair,697.0757575757576,130K+,1
Arthur Santana,Grayburgh,74396,683,3302,34,75.0,True,Male,0.044384106672401745,2125.6,Good,43.44736842105263,70K-100K,1
Ryan Fisher,Port Ericland,135412,457,28200,6,50.0,False,Male,0.20825333057631523,19344.571428571428,Poor,552.9411764705883,130K+,1
Michael Martin,Oliviaburgh,45095,845,44287,36,65.0,True,Male,0.9820822707617253,1218.7837837837837,Excellent,671.0151515151515,40K-70K,1
Jerry Jackson,Ramirezview,91385,519,49065,1,25.0,False,Male,0.5369043059583083,45692.5,Poor,1887.1153846153845,70K-100K,1
Edward Barton,Hoshire,39869,418,46515,8,20.0,False,Male,1.1666959291680252,4429.888888888889,Poor,2215.0,<40K,1
Crystal Graves,New Timothyshire,48449,438,4462,33,40.0,False,Female,0.09209684410410948,1424.9705882352941,Poor,108.82926829268293,40K-70K,0
Shawn Lindsey,North William,128848,375,16826,34,55.0,False,Male,0.13058797963491867,3681.3714285714286,Poor,300.4642857142857,100K-130K,1
Gina Medina,Joseside,59571,439,12685,2,35.0,False,Female,0.21293918181665575,19857.0,Poor,352.3611111111111,40K-70K,0
Samuel Harris,Lake Daisy,142740,830,10687,39,100.0,True,Male,0.07487039372285274,3568.5,Excellent,105.81188118811882,130K+,1
Javier Schultz,Lake Kathleenmouth,118647,468,45652,17,50.0,False,Male,0.38477163350105775,6591.5,Poor,895.1372549019608,100K-130K,1
Gail Johnson MD,Port Elizabethtown,124924,331,6481,20,60.0,True,Female,0.0518795427619993,5948.761904761905,Poor,106.24590163934427,100K-130K,0
Patrick Walsh,North Haileyfort,118395,400,29768,34,50.0,False,Male,0.25142953672030066,3382.714285714286,Poor,583.6862745098039,100K-130K,1
Amy Mccoy,Lake Edwardstad,82089,620,25841,7,55.0,False,Female,0.31479248133123805,10261.125,Fair,461.44642857142856,70K-100K,0
Kathy Roberts,Joseland,140853,451,40344,36,50.0,False,Female,0.2864262742007625,3806.837837837838,Poor,791.0588235294117,130K+,0
Donna Boyd,East Gregoryport,135458,813,41740,2,80.0,True,Female,0.30813979240797884,45152.666666666664,Excellent,515.3086419753087,130K+,0
John Hunter,Johnsonton,103048,302,44387,16,45.0,False,Male,0.4307410138964366,6061.64705882353,Poor,964.9347826086956,100K-130K,1
Jamie Fields,West Jenniferview,77942,842,10827,25,90.0,True,Female,0.13891098509147828,2997.769230769231,Excellent,118.97802197802197,70K-100K,0
Bryce Gutierrez,Williammouth,41836,678,44340,3,40.0,False,Male,1.0598527583899033,10459.0,Good,1081.4634146341464,40K-70K,1
Roberto Glover,Blairside,133636,340,41961,30,50.0,False,Male,0.3139947319584543,4310.8387096774195,Poor,822.7647058823529,130K+,1
Daniel Ortiz,Montgomerytown,81717,838,13108,8,85.0,True,Male,0.1604072591994322,9079.666666666666,Excellent,152.41860465116278,70K-100K,1
Derek Williams,Port Peterhaven,31824,427,37424,33,25.0,False,Male,1.1759678230266466,936.0,Poor,1439.3846153846155,<40K,1
Deborah Quinn,New Stacy,64663,810,17319,33,80.0,True,Female,0.26783477413667783,1901.8529411764705,Excellent,213.8148148148148,40K-70K,0
Nathan Lopez,South Josephberg,100329,367,10273,25,55.0,False,Male,0.10239312661344177,3858.8076923076924,Poor,183.44642857142858,100K-130K,1
Elizabeth Jackson,Rickeyburgh,46199,321,16906,26,30.0,False,Female,0.36593865668088055,1711.0740740740741,Poor,545.3548387096774,40K-70K,0
Bianca Bowen,Lewisport,89609,557,6384,29,55.0,False,Female,0.07124284391076789,2986.9666666666667,Poor,114.0,70K-100K,0
Samantha Carter,Moorestad,78311,597,3773,11,70.0,True,Female,0.04817969378503659,6525.916666666667,Fair,53.140845070422536,70K-100K,0
Daryl Lowe,Amyburgh,118188,600,13561,1,55.0,False,Male,0.11474092124411954,59094.0,Fair,242.16071428571428,100K-130K,1
Julie Parker,Michellehaven,128174,843,34109,1,75.0,True,Female,0.2661148126765179,64087.0,Excellent,448.80263157894734,100K-130K,0
Monica Richardson,Port Toni,118125,639,48546,8,55.0,False,Female,0.4109714285714286,13125.0,Fair,866.8928571428571,100K-130K,0
Ronald Brown,Benjaminton,64362,598,16651,13,55.0,False,Male,0.25870855473726734,4597.285714285715,Fair,297.3392857142857,40K-70K,1
Christine Hubbard,Jameshaven,106619,563,39477,20,50.0,False,Female,0.3702623359813917,5077.0952380952385,Poor,774.0588235294117,100K-130K,0
Barbara Chandler,Port Curtis,79941,396,47616,38,40.0,False,Female,0.5956392839719293,2049.769230769231,Poor,1161.3658536585365,70K-100K,0
John Johns,New Brandonborough,137795,546,39883,5,45.0,False,Male,0.28943720744584345,22965.833333333332,Poor,867.0217391304348,130K+,1
Christina Robinson,Schneiderbury,113695,340,27650,2,45.0,False,Female,0.2431945116319979,37898.333333333336,Poor,601.0869565217391,100K-130K,0
Tina Hull,Changmouth,78689,698,7246,29,80.0,True,Female,0.09208402699233692,2622.9666666666667,Good,89.45679012345678,70K-100K,0
Shannon Maxwell,North Rhondaborough,44201,327,2926,37,40.0,False,Female,0.0661975973394267,1163.1842105263158,Poor,71.36585365853658,40K-70K,0
Richard Rodriguez,Port Carla,118452,313,17016,24,55.0,False,Male,0.14365312531658395,4738.08,Poor,303.85714285714283,100K-130K,1
Mark Jimenez,Mackenzieville,60647,725,1201,39,75.0,True,Male,0.01980312299041997,1516.175,Good,15.802631578947368,40K-70K,1
Jenna Lynch,Denniston,91797,378,21396,38,50.0,False,Female,0.2330795124023661,2353.769230769231,Poor,419.52941176470586,70K-100K,0
Bryce Fox,Danielport,33280,531,16161,25,25.0,False,Male,0.48560697115384616,1280.0,Poor,621.5769230769231,<40K,1
Grace Johnson,Port Wendy,111205,499,12180,10,55.0,False,Female,0.10952744930533699,10109.545454545454,Poor,217.5,100K-130K,0
Jerry Rogers,Jonesview,145898,337,46574,18,50.0,False,Male,0.31922301882136833,7678.8421052631575,Poor,913.2156862745098,130K+,1
Joshua Shepard,Port Michaeltown,103584,645,16574,31,70.0,True,Male,0.160005406240346,3237.0,Fair,233.43661971830986,100K-130K,1
Jessica Burch,New Heatherville,72992,431,28952,1,25.0,False,Female,0.39664620780359494,36496.0,Poor,1113.5384615384614,70K-100K,0
Terri Golden,New Nicolestad,149964,699,27072,38,80.0,True,Female,0.18052332559814355,3845.230769230769,Good,334.22222222222223,130K+,0
Seth Johnson,Lake Stanley,109964,628,49834,13,60.0,True,Male,0.4531846786220945,7854.571428571428,Fair,816.9508196721312,100K-130K,1
Christopher Robinson,Michaelchester,59015,821,37063,11,75.0,True,Male,0.628026772854359,4917.916666666667,Excellent,487.67105263157896,40K-70K,1
Brian Sims,Colemanside,114889,446,41709,13,50.0,False,Male,0.3630373665015798,8206.357142857143,Poor,817.8235294117648,100K-130K,1
Dr. Donna Mccarty,East Kevinside,38285,305,35590,28,25.0,False,Female,0.9296068956510383,1320.1724137931035,Poor,1368.8461538461538,<40K,0
Grace Young,South Brandon,113283,539,43279,23,50.0,False,Female,0.38204320153950727,4720.125,Poor,848.6078431372549,100K-130K,0
Becky Garcia,Shannontown,137984,348,34252,23,55.0,False,Female,0.24823167903525045,5749.333333333333,Poor,611.6428571428571,130K+,0
Lauren Brown MD,North Jennifer,90852,763,17727,37,85.0,True,Female,0.1951195350680227,2390.842105263158,Excellent,206.12790697674419,70K-100K,0
Jennifer Harper,Wangshire,149195,684,44042,18,75.0,True,Female,0.2951975602399544,7852.368421052632,Good,579.5,130K+,0
Maria Malone,Davishaven,121891,602,10514,34,75.0,True,Female,0.08625739390110837,3482.6,Fair,138.3421052631579,100K-130K,0
Lauren Walsh,East Mark,69608,405,20294,1,25.0,False,Female,0.29154694862659464,34804.0,Poor,780.5384615384615,40K-70K,0
Stacy Hudson,East Pamela,115097,410,13121,14,55.0,False,Female,0.11399949607722182,7673.133333333333,Poor,234.30357142857142,100K-130K,0
Charles Costa,Elliottton,83516,717,41777,1,50.0,False,Male,0.5002275013171129,41758.0,Good,819.156862745098,70K-100K,1
Kara Sanders MD,Comptontown,45292,752,12397,13,65.0,True,Female,0.2737127969619359,3235.1428571428573,Excellent,187.83333333333334,40K-70K,0
Tommy Ramsey,West Elizabeth,48320,670,43610,15,50.0,False,Male,0.9025248344370861,3020.0,Good,855.0980392156863,40K-70K,1
Kelly Sandoval,Port Loriport,35943,303,23589,26,25.0,False,Female,0.6562891244470411,1331.2222222222222,Poor,907.2692307692307,<40K,0
Autumn Thomas,Petersonside,34877,450,27622,37,25.0,False,Female,0.7919832554405483,917.8157894736842,Poor,1062.3846153846155,<40K,0
Kimberly Thomas,Claytonside,69893,691,38546,24,60.0,True,Female,0.5515001502296367,2795.72,Good,631.9016393442623,40K-70K,0
Mark Mclean,North Anna,94569,736,7439,9,75.0,True,Male,0.07866214087068701,9456.9,Good,97.88157894736842,70K-100K,1
Renee Edwards,Tinaville,45220,557,13585,17,30.0,False,Female,0.3004201680672269,2512.222222222222,Poor,438.2258064516129,40K-70K,0
Chase Matthews,Melissaview,42739,341,2930,10,40.0,False,Male,0.06855565174664827,3885.3636363636365,Poor,71.46341463414635,40K-70K,1
Danny Smith,Burkefurt,60775,364,4614,7,45.0,False,Male,0.07591937474290415,7596.875,Poor,100.30434782608695,40K-70K,1
Pamela Gordon,North Elizabethmouth,146294,326,4140,4,50.0,False,Female,0.028299178366850315,29258.8,Poor,81.17647058823529,130K+,0
Anthony Wong,West Crystalland,100457,629,4560,29,75.0,True,Male,0.0453925560189932,3348.5666666666666,Fair,60.0,100K-130K,1
Christopher Soto,Port Brandi,47781,753,43078,26,60.0,True,Male,0.9015717544630711,1769.6666666666667,Excellent,706.1967213114754,40K-70K,1
Amber Richardson,Josephfort,80940,751,30012,38,80.0,True,Female,0.37079318013343215,2075.3846153846152,Excellent,370.51851851851853,70K-100K,0
Christopher Klein,Mcclurefurt,89459,721,45000,8,60.0,True,Male,0.5030237315418237,9939.888888888889,Good,737.7049180327868,70K-100K,1
Haley Peters,Lake Moniquefort,78629,693,4125,10,80.0,True,Female,0.05246155998422974,7148.090909090909,Good,50.925925925925924,70K-100K,0
Tara Jones,Andrewhaven,117881,846,18222,4,85.0,True,Female,0.15457961842875442,23576.2,Excellent,211.88372093023256,100K-130K,0
Christina Chavez,East Stephaniemouth,127404,666,47852,10,65.0,True,Female,0.37559260305798875,11582.181818181818,Fair,725.030303030303,100K-130K,0
Thomas Morales,Stephensland,121289,775,1697,13,95.0,True,Male,0.01399137596979116,8663.5,Excellent,17.677083333333332,100K-130K,1
Stephanie Martin,North Carrietown,100804,688,8380,14,85.0,True,Female,0.08313162176104123,6720.266666666666,Good,97.44186046511628,100K-130K,0
Cynthia Palmer,Davidfort,84935,653,25640,7,55.0,False,Female,0.3018779066344852,10616.875,Fair,457.85714285714283,70K-100K,0
Jermaine Vance,Kurtshire,106983,350,48578,10,45.0,False,Male,0.4540721423029827,9725.727272727272,Poor,1056.0434782608695,100K-130K,1
Erica Thomas,Carterton,127290,396,29256,17,55.0,False,Female,0.22983737921282113,7071.666666666667,Poor,522.4285714285714,100K-130K,0
Sandra Ross,East Rebeccafort,125236,825,12161,11,100.0,True,Female,0.09710466638985595,10436.333333333334,Excellent,120.4059405940594,100K-130K,0
Roy Fowler,Shannonshire,50253,849,12953,6,75.0,True,Male,0.2577557558752711,7179.0,Excellent,170.43421052631578,40K-70K,1
Debbie Arias,Jacksonside,146052,648,49139,31,65.0,True,Female,0.3364486621203407,4564.125,Fair,744.530303030303,130K+,0
Melissa Kim,Delacruzbury,84379,548,8535,32,50.0,False,Female,0.10115076026025432,2556.939393939394,Poor,167.35294117647058,70K-100K,0
Michael Flores,West Jeremymouth,115841,323,33297,37,50.0,False,Male,0.2874370904947298,3048.4473684210525,Poor,652.8823529411765,100K-130K,1
Mallory Powell,South Timothyton,42978,712,33536,15,50.0,False,Female,0.7803062031737168,2686.125,Good,657.5686274509804,40K-70K,0
Kelly Aguirre,West Kathyfurt,139273,447,6528,10,60.0,True,Female,0.04687197087734162,12661.181818181818,Poor,107.01639344262296,130K+,0
Mark Murphy,North Victoria,94139,674,1972,21,80.0,True,Male,0.020947747479790522,4279.045454545455,Good,24.34567901234568,70K-100K,1
Jillian Garcia,Richardberg,110694,374,35264,11,50.0,False,Female,0.31857191898386544,9224.5,Poor,691.4509803921569,100K-130K,0
Kenneth Murphy,Novakton,83492,847,45686,17,80.0,True,Male,0.5471901499544867,4638.444444444444,Excellent,564.0246913580247,70K-100K,1
Marcus Weaver,East Davidton,66666,638,3222,38,65.0,True,Male,0.04833048330483305,1709.3846153846155,Fair,48.81818181818182,40K-70K,1
Crystal Wilkinson,Proctorview,34288,819,20127,8,60.0,True,Female,0.5869983667755483,3809.777777777778,Excellent,329.95081967213116,<40K,0
Larry Mathis,Lake Christopherstad,120476,762,42029,34,85.0,True,Male,0.3488578638068993,3442.1714285714284,Excellent,488.7093023255814,100K-130K,1
Tonya Potter,Lake Dianaland,78566,665,12733,15,65.0,True,Female,0.16206756103148945,4910.375,Fair,192.92424242424244,70K-100K,0
Jennifer Myers,New Kayla,58477,491,2718,39,50.0,False,Female,0.04647981257588454,1461.925,Poor,53.294117647058826,40K-70K,0
James Miller,Lake Courtneymouth,88115,806,41005,34,80.0,True,Male,0.4653577710945923,2517.5714285714284,Excellent,506.2345679012346,70K-100K,1
Joshua Vincent MD,Wagnerberg,88287,432,21979,33,50.0,False,Male,0.24894944895624496,2596.676470588235,Poor,430.96078431372547,70K-100K,1
Kathleen Brady,Erintown,60947,708,43175,11,60.0,True,Female,0.708402382397821,5078.916666666667,Good,707.7868852459017,40K-70K,0
Rebecca Wood,Nicolestad,142125,699,25965,39,80.0,True,Female,0.18269129287598945,3553.125,Good,320.55555555555554,130K+,0
Jesus Johnson,East Joshuaside,77537,480,49920,21,40.0,False,Male,0.6438216593368328,3524.409090909091,Poor,1217.560975609756,70K-100K,1
Debra White,Murrayfurt,43022,500,10198,22,35.0,False,Female,0.23704151364418205,1870.5217391304348,Poor,283.27777777777777,40K-70K,0
Lisa Lopez,Lake Stephanie,119873,845,49454,36,85.0,True,Female,0.4125532855605516,3239.810810810811,Excellent,575.046511627907,100K-130K,0
Rachel Greer,Port Shelia,78147,405,23294,25,45.0,False,Female,0.29807926088013614,3005.653846153846,Poor,506.39130434782606,70K-100K,0
